Station,Distance,Farm,TFS,ASV,abund,diff,Peak,group,PANEL,n_peaks,Quality
3,Control,Ext,24.25269015,ASV_013,109,1.9568452300000008,16.67861809,1-0.95,13,1,1
3,Control,Ext,203.9607443,ASV_013,151,1.9568452300000008,16.67861809,1-0.95,13,1,1
3,Control,Ext,16.67861809,ASV_013,223,1.9568452300000008,16.67861809,1-0.95,13,1,1
3,Control,Int,55.44145201,ASV_013,NA,1.9568452300000008,14.72177286,2-0.95,13,1,1
3,Control,Int,110.1372753,ASV_013,NA,1.9568452300000008,14.72177286,2-0.95,13,1,1
3,Control,Int,79.99207324,ASV_013,NA,1.9568452300000008,14.72177286,2-0.95,13,1,1
1,0m,Ext,466.252599,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
1,0m,Ext,571.0789951,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
1,0m,Ext,185.7362293,ASV_015,29,47.077293763939394,16.67861809,1-0.95,15,1,2
1,0m,Int,110.1372753,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,0m,Int,278.641928,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,0m,Int,289.7236522,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,0m,Ext,202.3760388,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
2,0m,Ext,174.5004892,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
2,0m,Ext,402.0303347,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
2,0m,Int,500.1597489,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,0m,Int,632.0241119,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,0m,Int,496.2736783,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,0m,Ext,441.4777159,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
3,0m,Ext,704.9504701,ASV_015,0,47.077293763939394,16.67861809,1-0.95,15,1,2
3,0m,Ext,180.0307276,ASV_015,NA,47.077293763939394,16.67861809,1-0.95,15,1,2
3,0m,Int,466.252599,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,0m,Int,110.1372753,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,0m,Int,357.640233,ASV_015,0,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,50m,Ext,427.9162698,ASV_015,26,47.077293763939394,16.67861809,1-0.95,15,1,2
1,50m,Ext,438.0475846,ASV_015,59,47.077293763939394,16.67861809,1-0.95,15,1,2
1,50m,Ext,398.9066961,ASV_015,22,47.077293763939394,16.67861809,1-0.95,15,1,2
1,50m,Int,276.4769752,ASV_015,19,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,50m,Int,247.8757333,ASV_015,39,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,50m,Int,411.548776,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,100m,Ext,134.8991612,ASV_015,57,47.077293763939394,16.67861809,1-0.95,15,1,2
1,100m,Ext,103.4747421,ASV_015,39,47.077293763939394,16.67861809,1-0.95,15,1,2
1,100m,Ext,143.5850504,ASV_015,35,47.077293763939394,16.67861809,1-0.95,15,1,2
1,100m,Int,154.0269435,ASV_015,56,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,100m,Int,194.6352989,ASV_015,52,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,100m,Int,40.26680955,ASV_015,65,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,250m,Ext,121.8910417,ASV_015,60,47.077293763939394,16.67861809,1-0.95,15,1,2
1,250m,Ext,134.8991612,ASV_015,49,47.077293763939394,16.67861809,1-0.95,15,1,2
1,250m,Ext,101.0815428,ASV_015,43,47.077293763939394,16.67861809,1-0.95,15,1,2
1,250m,Int,139.1743613,ASV_015,92,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,250m,Int,162.6706403,ASV_015,48,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,250m,Int,207.1674794,ASV_015,39,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,500m,Ext,91.33440445,ASV_015,49,47.077293763939394,16.67861809,1-0.95,15,1,2
1,500m,Ext,354.8614903,ASV_015,71,47.077293763939394,16.67861809,1-0.95,15,1,2
1,500m,Ext,82.52716775,ASV_015,49,47.077293763939394,16.67861809,1-0.95,15,1,2
1,500m,Int,170.464582,ASV_015,76,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,500m,Int,276.4769752,ASV_015,62,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,500m,Int,194.6352989,ASV_015,74,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,1000m,Ext,34.18296926,ASV_015,67,47.077293763939394,16.67861809,1-0.95,15,1,2
1,1000m,Ext,42.85950948,ASV_015,60,47.077293763939394,16.67861809,1-0.95,15,1,2
1,1000m,Ext,213.7329942,ASV_015,68,47.077293763939394,16.67861809,1-0.95,15,1,2
1,1000m,Int,103.4747421,ASV_015,82,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,1000m,Int,133.8510407,ASV_015,55,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,2000m,Ext,32.1151392,ASV_015,89,47.077293763939394,16.67861809,1-0.95,15,1,2
1,2000m,Ext,36.95598261,ASV_015,58,47.077293763939394,16.67861809,1-0.95,15,1,2
1,2000m,Ext,41.86824004,ASV_015,96,47.077293763939394,16.67861809,1-0.95,15,1,2
1,2000m,Int,150.4645556,ASV_015,90,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,2000m,Int,14.72177286,ASV_015,95,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,2000m,Int,24.06425502,ASV_015,68,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,Control,Ext,34.18296926,ASV_015,88,47.077293763939394,16.67861809,1-0.95,15,1,2
1,Control,Ext,47.06490212,ASV_015,107,47.077293763939394,16.67861809,1-0.95,15,1,2
1,Control,Ext,42.85950948,ASV_015,108,47.077293763939394,16.67861809,1-0.95,15,1,2
1,Control,Int,26.63237405,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,Control,Int,41.86824004,ASV_015,74,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,Control,Int,47.80487134,ASV_015,95,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,Control,Ext,127.7311348,ASV_015,94,47.077293763939394,16.67861809,1-0.95,15,1,2
2,Control,Ext,45.26470299,ASV_015,73,47.077293763939394,16.67861809,1-0.95,15,1,2
2,Control,Ext,34.45063898,ASV_015,86,47.077293763939394,16.67861809,1-0.95,15,1,2
2,Control,Int,16.67861809,ASV_015,58,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,Control,Int,46.69922388,ASV_015,71,47.077293763939394,63.755911853939395,2-0.95,15,1,2
2,Control,Int,47.80487134,ASV_015,83,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,Control,Ext,24.25269015,ASV_015,50,47.077293763939394,16.67861809,1-0.95,15,1,2
3,Control,Ext,203.9607443,ASV_015,66,47.077293763939394,16.67861809,1-0.95,15,1,2
3,Control,Ext,16.67861809,ASV_015,125,47.077293763939394,16.67861809,1-0.95,15,1,2
3,Control,Int,55.44145201,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,Control,Int,110.1372753,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
3,Control,Int,79.99207324,ASV_015,NA,47.077293763939394,63.755911853939395,2-0.95,15,1,2
1,0m,Ext,466.252599,ASV_016,130,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,0m,Ext,571.0789951,ASV_016,114,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,0m,Ext,185.7362293,ASV_016,103,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,0m,Int,110.1372753,ASV_016,126,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,0m,Int,278.641928,ASV_016,270,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,0m,Int,289.7236522,ASV_016,190,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,0m,Ext,202.3760388,ASV_016,327,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,0m,Ext,174.5004892,ASV_016,307,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,0m,Ext,402.0303347,ASV_016,263,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,0m,Int,500.1597489,ASV_016,68,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,0m,Int,632.0241119,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,0m,Int,496.2736783,ASV_016,195,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,0m,Ext,441.4777159,ASV_016,396,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,0m,Ext,704.9504701,ASV_016,260,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,0m,Ext,180.0307276,ASV_016,NA,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,0m,Int,466.252599,ASV_016,159,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,0m,Int,110.1372753,ASV_016,148,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,0m,Int,357.640233,ASV_016,138,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,50m,Ext,427.9162698,ASV_016,80,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,50m,Ext,438.0475846,ASV_016,45,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,50m,Ext,398.9066961,ASV_016,112,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,50m,Int,276.4769752,ASV_016,27,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,50m,Int,247.8757333,ASV_016,17,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,50m,Int,411.548776,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,100m,Ext,134.8991612,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,100m,Ext,103.4747421,ASV_016,37,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,100m,Ext,143.5850504,ASV_016,35,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,100m,Int,154.0269435,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,100m,Int,194.6352989,ASV_016,18,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,100m,Int,40.26680955,ASV_016,7,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,250m,Ext,121.8910417,ASV_016,29,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,250m,Ext,134.8991612,ASV_016,2,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,250m,Ext,101.0815428,ASV_016,26,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,250m,Int,139.1743613,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,250m,Int,162.6706403,ASV_016,24,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,250m,Int,207.1674794,ASV_016,18,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,500m,Ext,91.33440445,ASV_016,5,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,500m,Ext,354.8614903,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,500m,Ext,82.52716775,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,500m,Int,170.464582,ASV_016,18,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,500m,Int,276.4769752,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,500m,Int,194.6352989,ASV_016,6,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,1000m,Ext,34.18296926,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,1000m,Ext,42.85950948,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,1000m,Ext,213.7329942,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,1000m,Int,103.4747421,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,1000m,Int,133.8510407,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,2000m,Ext,32.1151392,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,2000m,Ext,36.95598261,ASV_016,12,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,2000m,Ext,41.86824004,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,2000m,Int,150.4645556,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,2000m,Int,14.72177286,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,2000m,Int,24.06425502,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,Control,Ext,34.18296926,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,Control,Ext,47.06490212,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,Control,Ext,42.85950948,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
1,Control,Int,26.63237405,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,Control,Int,41.86824004,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,Control,Int,47.80487134,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,Control,Ext,127.7311348,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,Control,Ext,45.26470299,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,Control,Ext,34.45063898,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
2,Control,Int,16.67861809,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,Control,Int,46.69922388,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
2,Control,Int,47.80487134,ASV_016,0,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,Control,Ext,24.25269015,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,Control,Ext,203.9607443,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,Control,Ext,16.67861809,ASV_016,0,45.55722993727272,364.29066455969695,1-0.95,16,1,2
3,Control,Int,55.44145201,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,Control,Int,110.1372753,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
3,Control,Int,79.99207324,ASV_016,NA,45.55722993727272,318.7334346224242,2-0.95,16,1,2
1,0m,Ext,466.252599,ASV_018,246,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,0m,Ext,571.0789951,ASV_018,178,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,0m,Ext,185.7362293,ASV_018,227,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,0m,Int,110.1372753,ASV_018,72,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,0m,Int,278.641928,ASV_018,171,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,0m,Int,289.7236522,ASV_018,182,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,0m,Ext,202.3760388,ASV_018,236,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,0m,Ext,174.5004892,ASV_018,301,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,0m,Ext,402.0303347,ASV_018,201,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,0m,Int,500.1597489,ASV_018,104,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,0m,Int,632.0241119,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,0m,Int,496.2736783,ASV_018,71,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,0m,Ext,441.4777159,ASV_018,270,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,0m,Ext,704.9504701,ASV_018,260,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,0m,Ext,180.0307276,ASV_018,NA,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,0m,Int,466.252599,ASV_018,209,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,0m,Int,110.1372753,ASV_018,191,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,0m,Int,357.640233,ASV_018,212,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,50m,Ext,427.9162698,ASV_018,27,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,50m,Ext,438.0475846,ASV_018,64,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,50m,Ext,398.9066961,ASV_018,43,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,50m,Int,276.4769752,ASV_018,28,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,50m,Int,247.8757333,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,50m,Int,411.548776,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,100m,Ext,134.8991612,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,100m,Ext,103.4747421,ASV_018,9,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,100m,Ext,143.5850504,ASV_018,31,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,100m,Int,154.0269435,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,100m,Int,194.6352989,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,100m,Int,40.26680955,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,250m,Ext,121.8910417,ASV_018,14,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,250m,Ext,134.8991612,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,250m,Ext,101.0815428,ASV_018,3,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,250m,Int,139.1743613,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,250m,Int,162.6706403,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,250m,Int,207.1674794,ASV_018,15,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,500m,Ext,91.33440445,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,500m,Ext,354.8614903,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,500m,Ext,82.52716775,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,500m,Int,170.464582,ASV_018,8,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,500m,Int,276.4769752,ASV_018,12,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,500m,Int,194.6352989,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,1000m,Ext,34.18296926,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,1000m,Ext,42.85950948,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,1000m,Ext,213.7329942,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,1000m,Int,103.4747421,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,1000m,Int,133.8510407,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,2000m,Ext,32.1151392,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,2000m,Ext,36.95598261,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,2000m,Ext,41.86824004,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,2000m,Int,150.4645556,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,2000m,Int,14.72177286,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,2000m,Int,24.06425502,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,Control,Ext,34.18296926,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,Control,Ext,47.06490212,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,Control,Ext,42.85950948,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
1,Control,Int,26.63237405,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,Control,Int,41.86824004,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,Control,Int,47.80487134,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,Control,Ext,127.7311348,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,Control,Ext,45.26470299,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,Control,Ext,34.45063898,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
2,Control,Int,16.67861809,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,Control,Int,46.69922388,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
2,Control,Int,47.80487134,ASV_018,0,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,Control,Ext,24.25269015,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,Control,Ext,203.9607443,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,Control,Ext,16.67861809,ASV_018,0,46.294134913636356,266.9592915481818,1-0.95,18,2,2
3,Control,Int,55.44145201,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,Control,Int,110.1372753,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
3,Control,Int,79.99207324,ASV_018,NA,46.294134913636356,220.66515663454544,2-0.95,18,2,2
1,0m,Ext,466.252599,ASV_020,0,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,0m,Ext,571.0789951,ASV_020,12,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,0m,Ext,185.7362293,ASV_020,20,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,0m,Int,110.1372753,ASV_020,8,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,0m,Int,278.641928,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,0m,Int,289.7236522,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
2,0m,Ext,202.3760388,ASV_020,0,1.9568452300000008,16.67861809,1-0.95,20,1,1
2,0m,Ext,174.5004892,ASV_020,0,1.9568452300000008,16.67861809,1-0.95,20,1,1
2,0m,Ext,402.0303347,ASV_020,9,1.9568452300000008,16.67861809,1-0.95,20,1,1
2,0m,Int,500.1597489,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
2,0m,Int,632.0241119,ASV_020,NA,1.9568452300000008,14.72177286,2-0.95,20,1,1
2,0m,Int,496.2736783,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
3,0m,Ext,441.4777159,ASV_020,4,1.9568452300000008,16.67861809,1-0.95,20,1,1
3,0m,Ext,704.9504701,ASV_020,12,1.9568452300000008,16.67861809,1-0.95,20,1,1
3,0m,Ext,180.0307276,ASV_020,NA,1.9568452300000008,16.67861809,1-0.95,20,1,1
3,0m,Int,466.252599,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
3,0m,Int,110.1372753,ASV_020,0,1.9568452300000008,14.72177286,2-0.95,20,1,1
3,0m,Int,357.640233,ASV_020,21,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,50m,Ext,427.9162698,ASV_020,4,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,50m,Ext,438.0475846,ASV_020,28,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,50m,Ext,398.9066961,ASV_020,20,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,50m,Int,276.4769752,ASV_020,16,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,50m,Int,247.8757333,ASV_020,22,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,50m,Int,411.548776,ASV_020,NA,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,100m,Ext,134.8991612,ASV_020,89,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,100m,Ext,103.4747421,ASV_020,48,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,100m,Ext,143.5850504,ASV_020,43,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,100m,Int,154.0269435,ASV_020,39,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,100m,Int,194.6352989,ASV_020,20,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,100m,Int,40.26680955,ASV_020,32,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,250m,Ext,121.8910417,ASV_020,69,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,250m,Ext,134.8991612,ASV_020,90,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,250m,Ext,101.0815428,ASV_020,108,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,250m,Int,139.1743613,ASV_020,35,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,250m,Int,162.6706403,ASV_020,24,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,250m,Int,207.1674794,ASV_020,21,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,500m,Ext,91.33440445,ASV_020,93,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,500m,Ext,354.8614903,ASV_020,103,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,500m,Ext,82.52716775,ASV_020,83,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,500m,Int,170.464582,ASV_020,57,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,500m,Int,276.4769752,ASV_020,43,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,500m,Int,194.6352989,ASV_020,26,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,1000m,Ext,34.18296926,ASV_020,66,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,1000m,Ext,42.85950948,ASV_020,124,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,1000m,Ext,213.7329942,ASV_020,113,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,1000m,Int,103.4747421,ASV_020,54,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,1000m,Int,133.8510407,ASV_020,38,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,2000m,Ext,32.1151392,ASV_020,49,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,2000m,Ext,36.95598261,ASV_020,38,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,2000m,Ext,41.86824004,ASV_020,58,1.9568452300000008,16.67861809,1-0.95,20,1,1
1,2000m,Int,150.4645556,ASV_020,18,1.9568452300000008,14.72177286,2-0.95,20,1,1
1,2000m,Int,14.72177286,ASV_020,33,1.9568452300000008,14.72177286,2-0.95,20,1,1
