Station,Distance,Farm,TFS,ASV,abund
1,2000m,Ext,32.1151392,ASV_009,105
1,2000m,Ext,36.95598261,ASV_009,97
1,2000m,Ext,41.86824004,ASV_009,100
1,2000m,Int,150.4645556,ASV_009,69
1,2000m,Int,14.72177286,ASV_009,96
1,2000m,Int,24.06425502,ASV_009,69
1,Control,Ext,34.18296926,ASV_009,115
1,Control,Ext,47.06490212,ASV_009,75
1,Control,Ext,42.85950948,ASV_009,89
1,Control,Int,26.63237405,ASV_009,NA
1,Control,Int,41.86824004,ASV_009,43
1,Control,Int,47.80487134,ASV_009,69
2,Control,Ext,127.7311348,ASV_009,95
2,Control,Ext,45.26470299,ASV_009,88
2,Control,Ext,34.45063898,ASV_009,71
2,Control,Int,16.67861809,ASV_009,31
2,Control,Int,46.69922388,ASV_009,31
2,Control,Int,47.80487134,ASV_009,60
3,Control,Ext,24.25269015,ASV_009,44
3,Control,Ext,203.9607443,ASV_009,39
3,Control,Ext,16.67861809,ASV_009,68
3,Control,Int,55.44145201,ASV_009,NA
3,Control,Int,110.1372753,ASV_009,NA
3,Control,Int,79.99207324,ASV_009,NA
1,0m,Ext,466.252599,ASV_010,8
1,0m,Ext,571.0789951,ASV_010,22
1,0m,Ext,185.7362293,ASV_010,28
1,0m,Int,110.1372753,ASV_010,37
1,0m,Int,278.641928,ASV_010,15
1,0m,Int,289.7236522,ASV_010,15
2,0m,Ext,202.3760388,ASV_010,13
2,0m,Ext,174.5004892,ASV_010,19
2,0m,Ext,402.0303347,ASV_010,0
2,0m,Int,500.1597489,ASV_010,20
2,0m,Int,632.0241119,ASV_010,NA
2,0m,Int,496.2736783,ASV_010,0
3,0m,Ext,441.4777159,ASV_010,0
3,0m,Ext,704.9504701,ASV_010,0
3,0m,Ext,180.0307276,ASV_010,NA
3,0m,Int,466.252599,ASV_010,0
3,0m,Int,110.1372753,ASV_010,0
3,0m,Int,357.640233,ASV_010,29
1,50m,Ext,427.9162698,ASV_010,18
1,50m,Ext,438.0475846,ASV_010,43
1,50m,Ext,398.9066961,ASV_010,42
1,50m,Int,276.4769752,ASV_010,39
1,50m,Int,247.8757333,ASV_010,55
1,50m,Int,411.548776,ASV_010,NA
1,100m,Ext,134.8991612,ASV_010,73
1,100m,Ext,103.4747421,ASV_010,27
1,100m,Ext,143.5850504,ASV_010,25
1,100m,Int,154.0269435,ASV_010,51
1,100m,Int,194.6352989,ASV_010,23
1,100m,Int,40.26680955,ASV_010,24
1,250m,Ext,121.8910417,ASV_010,34
1,250m,Ext,134.8991612,ASV_010,39
1,250m,Ext,101.0815428,ASV_010,15
1,250m,Int,139.1743613,ASV_010,44
1,250m,Int,162.6706403,ASV_010,30
1,250m,Int,207.1674794,ASV_010,28
1,500m,Ext,91.33440445,ASV_010,16
1,500m,Ext,354.8614903,ASV_010,55
1,500m,Ext,82.52716775,ASV_010,30
1,500m,Int,170.464582,ASV_010,54
1,500m,Int,276.4769752,ASV_010,50
1,500m,Int,194.6352989,ASV_010,41
1,1000m,Ext,34.18296926,ASV_010,36
1,1000m,Ext,42.85950948,ASV_010,39
1,1000m,Ext,213.7329942,ASV_010,49
1,1000m,Int,103.4747421,ASV_010,42
1,1000m,Int,133.8510407,ASV_010,30
1,2000m,Ext,32.1151392,ASV_010,146
1,2000m,Ext,36.95598261,ASV_010,92
1,2000m,Ext,41.86824004,ASV_010,157
1,2000m,Int,150.4645556,ASV_010,59
1,2000m,Int,14.72177286,ASV_010,40
1,2000m,Int,24.06425502,ASV_010,40
1,Control,Ext,34.18296926,ASV_010,98
1,Control,Ext,47.06490212,ASV_010,194
1,Control,Ext,42.85950948,ASV_010,187
1,Control,Int,26.63237405,ASV_010,NA
1,Control,Int,41.86824004,ASV_010,58
1,Control,Int,47.80487134,ASV_010,82
2,Control,Ext,127.7311348,ASV_010,189
2,Control,Ext,45.26470299,ASV_010,169
2,Control,Ext,34.45063898,ASV_010,135
2,Control,Int,16.67861809,ASV_010,44
2,Control,Int,46.69922388,ASV_010,72
2,Control,Int,47.80487134,ASV_010,53
3,Control,Ext,24.25269015,ASV_010,80
3,Control,Ext,203.9607443,ASV_010,166
3,Control,Ext,16.67861809,ASV_010,182
3,Control,Int,55.44145201,ASV_010,NA
3,Control,Int,110.1372753,ASV_010,NA
3,Control,Int,79.99207324,ASV_010,NA
1,0m,Ext,466.252599,ASV_011,0
1,0m,Ext,571.0789951,ASV_011,0
1,0m,Ext,185.7362293,ASV_011,0
1,0m,Int,110.1372753,ASV_011,0
1,0m,Int,278.641928,ASV_011,0
1,0m,Int,289.7236522,ASV_011,0
2,0m,Ext,202.3760388,ASV_011,0
2,0m,Ext,174.5004892,ASV_011,0
2,0m,Ext,402.0303347,ASV_011,0
2,0m,Int,500.1597489,ASV_011,0
2,0m,Int,632.0241119,ASV_011,NA
2,0m,Int,496.2736783,ASV_011,0
3,0m,Ext,441.4777159,ASV_011,0
3,0m,Ext,704.9504701,ASV_011,0
3,0m,Ext,180.0307276,ASV_011,NA
3,0m,Int,466.252599,ASV_011,0
3,0m,Int,110.1372753,ASV_011,0
3,0m,Int,357.640233,ASV_011,0
1,50m,Ext,427.9162698,ASV_011,34
1,50m,Ext,438.0475846,ASV_011,19
1,50m,Ext,398.9066961,ASV_011,45
1,50m,Int,276.4769752,ASV_011,63
1,50m,Int,247.8757333,ASV_011,27
1,50m,Int,411.548776,ASV_011,NA
1,100m,Ext,134.8991612,ASV_011,42
1,100m,Ext,103.4747421,ASV_011,42
1,100m,Ext,143.5850504,ASV_011,29
1,100m,Int,154.0269435,ASV_011,37
1,100m,Int,194.6352989,ASV_011,35
1,100m,Int,40.26680955,ASV_011,58
1,250m,Ext,121.8910417,ASV_011,80
1,250m,Ext,134.8991612,ASV_011,74
1,250m,Ext,101.0815428,ASV_011,95
1,250m,Int,139.1743613,ASV_011,82
1,250m,Int,162.6706403,ASV_011,84
1,250m,Int,207.1674794,ASV_011,99
1,500m,Ext,91.33440445,ASV_011,103
1,500m,Ext,354.8614903,ASV_011,77
1,500m,Ext,82.52716775,ASV_011,124
1,500m,Int,170.464582,ASV_011,155
1,500m,Int,276.4769752,ASV_011,100
1,500m,Int,194.6352989,ASV_011,100
1,1000m,Ext,34.18296926,ASV_011,81
1,1000m,Ext,42.85950948,ASV_011,72
1,1000m,Ext,213.7329942,ASV_011,107
1,1000m,Int,103.4747421,ASV_011,130
1,1000m,Int,133.8510407,ASV_011,88
1,2000m,Ext,32.1151392,ASV_011,130
1,2000m,Ext,36.95598261,ASV_011,111
1,2000m,Ext,41.86824004,ASV_011,102
1,2000m,Int,150.4645556,ASV_011,147
1,2000m,Int,14.72177286,ASV_011,120
1,2000m,Int,24.06425502,ASV_011,169
1,Control,Ext,34.18296926,ASV_011,104
1,Control,Ext,47.06490212,ASV_011,67
1,Control,Ext,42.85950948,ASV_011,62
1,Control,Int,26.63237405,ASV_011,NA
1,Control,Int,41.86824004,ASV_011,131
1,Control,Int,47.80487134,ASV_011,93
2,Control,Ext,127.7311348,ASV_011,94
2,Control,Ext,45.26470299,ASV_011,42
2,Control,Ext,34.45063898,ASV_011,44
2,Control,Int,16.67861809,ASV_011,122
2,Control,Int,46.69922388,ASV_011,94
2,Control,Int,47.80487134,ASV_011,59
3,Control,Ext,24.25269015,ASV_011,48
3,Control,Ext,203.9607443,ASV_011,40
3,Control,Ext,16.67861809,ASV_011,55
3,Control,Int,55.44145201,ASV_011,NA
3,Control,Int,110.1372753,ASV_011,NA
3,Control,Int,79.99207324,ASV_011,NA
1,0m,Ext,466.252599,ASV_012,0
1,0m,Ext,571.0789951,ASV_012,0
1,0m,Ext,185.7362293,ASV_012,0
1,0m,Int,110.1372753,ASV_012,4
1,0m,Int,278.641928,ASV_012,5
1,0m,Int,289.7236522,ASV_012,0
2,0m,Ext,202.3760388,ASV_012,0
2,0m,Ext,174.5004892,ASV_012,0
2,0m,Ext,402.0303347,ASV_012,4
2,0m,Int,500.1597489,ASV_012,0
2,0m,Int,632.0241119,ASV_012,NA
2,0m,Int,496.2736783,ASV_012,0
3,0m,Ext,441.4777159,ASV_012,0
3,0m,Ext,704.9504701,ASV_012,0
3,0m,Ext,180.0307276,ASV_012,NA
3,0m,Int,466.252599,ASV_012,0
3,0m,Int,110.1372753,ASV_012,0
3,0m,Int,357.640233,ASV_012,0
1,50m,Ext,427.9162698,ASV_012,36
1,50m,Ext,438.0475846,ASV_012,22
1,50m,Ext,398.9066961,ASV_012,49
1,50m,Int,276.4769752,ASV_012,51
1,50m,Int,247.8757333,ASV_012,29
1,50m,Int,411.548776,ASV_012,NA
1,100m,Ext,134.8991612,ASV_012,39
1,100m,Ext,103.4747421,ASV_012,34
1,100m,Ext,143.5850504,ASV_012,33
1,100m,Int,154.0269435,ASV_012,54
1,100m,Int,194.6352989,ASV_012,37
1,100m,Int,40.26680955,ASV_012,39
1,250m,Ext,121.8910417,ASV_012,74
1,250m,Ext,134.8991612,ASV_012,52
1,250m,Ext,101.0815428,ASV_012,70
1,250m,Int,139.1743613,ASV_012,109
1,250m,Int,162.6706403,ASV_012,98
1,250m,Int,207.1674794,ASV_012,84
1,500m,Ext,91.33440445,ASV_012,90
1,500m,Ext,354.8614903,ASV_012,62
1,500m,Ext,82.52716775,ASV_012,79
1,500m,Int,170.464582,ASV_012,144
1,500m,Int,276.4769752,ASV_012,116
1,500m,Int,194.6352989,ASV_012,120
1,1000m,Ext,34.18296926,ASV_012,72
1,1000m,Ext,42.85950948,ASV_012,68
1,1000m,Ext,213.7329942,ASV_012,78
1,1000m,Int,103.4747421,ASV_012,170
1,1000m,Int,133.8510407,ASV_012,151
1,2000m,Ext,32.1151392,ASV_012,103
1,2000m,Ext,36.95598261,ASV_012,83
1,2000m,Ext,41.86824004,ASV_012,103
1,2000m,Int,150.4645556,ASV_012,152
1,2000m,Int,14.72177286,ASV_012,164
1,2000m,Int,24.06425502,ASV_012,150
1,Control,Ext,34.18296926,ASV_012,104
1,Control,Ext,47.06490212,ASV_012,65
1,Control,Ext,42.85950948,ASV_012,67
1,Control,Int,26.63237405,ASV_012,NA
1,Control,Int,41.86824004,ASV_012,87
1,Control,Int,47.80487134,ASV_012,60
2,Control,Ext,127.7311348,ASV_012,57
2,Control,Ext,45.26470299,ASV_012,40
2,Control,Ext,34.45063898,ASV_012,60
2,Control,Int,16.67861809,ASV_012,102
2,Control,Int,46.69922388,ASV_012,114
2,Control,Int,47.80487134,ASV_012,78
3,Control,Ext,24.25269015,ASV_012,64
3,Control,Ext,203.9607443,ASV_012,40
3,Control,Ext,16.67861809,ASV_012,41
3,Control,Int,55.44145201,ASV_012,NA
3,Control,Int,110.1372753,ASV_012,NA
3,Control,Int,79.99207324,ASV_012,NA
1,0m,Ext,466.252599,ASV_013,0
1,0m,Ext,571.0789951,ASV_013,0
1,0m,Ext,185.7362293,ASV_013,0
1,0m,Int,110.1372753,ASV_013,0
1,0m,Int,278.641928,ASV_013,0
1,0m,Int,289.7236522,ASV_013,0
2,0m,Ext,202.3760388,ASV_013,0
2,0m,Ext,174.5004892,ASV_013,0
2,0m,Ext,402.0303347,ASV_013,0
2,0m,Int,500.1597489,ASV_013,0
2,0m,Int,632.0241119,ASV_013,NA
2,0m,Int,496.2736783,ASV_013,0
3,0m,Ext,441.4777159,ASV_013,0
3,0m,Ext,704.9504701,ASV_013,0
3,0m,Ext,180.0307276,ASV_013,NA
3,0m,Int,466.252599,ASV_013,0
3,0m,Int,110.1372753,ASV_013,0
3,0m,Int,357.640233,ASV_013,0
1,50m,Ext,427.9162698,ASV_013,16
1,50m,Ext,438.0475846,ASV_013,34
1,50m,Ext,398.9066961,ASV_013,0
1,50m,Int,276.4769752,ASV_013,38
1,50m,Int,247.8757333,ASV_013,40
1,50m,Int,411.548776,ASV_013,NA
1,100m,Ext,134.8991612,ASV_013,38
1,100m,Ext,103.4747421,ASV_013,24
1,100m,Ext,143.5850504,ASV_013,15
1,100m,Int,154.0269435,ASV_013,84
1,100m,Int,194.6352989,ASV_013,75
1,100m,Int,40.26680955,ASV_013,100
1,250m,Ext,121.8910417,ASV_013,28
1,250m,Ext,134.8991612,ASV_013,46
1,250m,Ext,101.0815428,ASV_013,50
1,250m,Int,139.1743613,ASV_013,89
1,250m,Int,162.6706403,ASV_013,45
1,250m,Int,207.1674794,ASV_013,44
1,500m,Ext,91.33440445,ASV_013,44
1,500m,Ext,354.8614903,ASV_013,43
1,500m,Ext,82.52716775,ASV_013,45
1,500m,Int,170.464582,ASV_013,57
1,500m,Int,276.4769752,ASV_013,69
1,500m,Int,194.6352989,ASV_013,72
1,1000m,Ext,34.18296926,ASV_013,23
1,1000m,Ext,42.85950948,ASV_013,22
1,1000m,Ext,213.7329942,ASV_013,30
1,1000m,Int,103.4747421,ASV_013,54
1,1000m,Int,133.8510407,ASV_013,46
1,2000m,Ext,32.1151392,ASV_013,81
1,2000m,Ext,36.95598261,ASV_013,42
1,2000m,Ext,41.86824004,ASV_013,67
1,2000m,Int,150.4645556,ASV_013,98
1,2000m,Int,14.72177286,ASV_013,76
1,2000m,Int,24.06425502,ASV_013,62
1,Control,Ext,34.18296926,ASV_013,99
1,Control,Ext,47.06490212,ASV_013,86
1,Control,Ext,42.85950948,ASV_013,92
1,Control,Int,26.63237405,ASV_013,NA
1,Control,Int,41.86824004,ASV_013,143
1,Control,Int,47.80487134,ASV_013,233
2,Control,Ext,127.7311348,ASV_013,134
2,Control,Ext,45.26470299,ASV_013,111
2,Control,Ext,34.45063898,ASV_013,112
2,Control,Int,16.67861809,ASV_013,99
2,Control,Int,46.69922388,ASV_013,133
2,Control,Int,47.80487134,ASV_013,197
3,Control,Ext,24.25269015,ASV_013,109
3,Control,Ext,203.9607443,ASV_013,151
3,Control,Ext,16.67861809,ASV_013,223
3,Control,Int,55.44145201,ASV_013,NA
3,Control,Int,110.1372753,ASV_013,NA
3,Control,Int,79.99207324,ASV_013,NA
1,0m,Ext,466.252599,ASV_014,19
1,0m,Ext,571.0789951,ASV_014,8
1,0m,Ext,185.7362293,ASV_014,62
1,0m,Int,110.1372753,ASV_014,13
1,0m,Int,278.641928,ASV_014,0
1,0m,Int,289.7236522,ASV_014,0
2,0m,Ext,202.3760388,ASV_014,21
2,0m,Ext,174.5004892,ASV_014,11
2,0m,Ext,402.0303347,ASV_014,0
2,0m,Int,500.1597489,ASV_014,0
2,0m,Int,632.0241119,ASV_014,NA
2,0m,Int,496.2736783,ASV_014,0
3,0m,Ext,441.4777159,ASV_014,0
3,0m,Ext,704.9504701,ASV_014,0
3,0m,Ext,180.0307276,ASV_014,NA
3,0m,Int,466.252599,ASV_014,0
3,0m,Int,110.1372753,ASV_014,0
3,0m,Int,357.640233,ASV_014,0
1,50m,Ext,427.9162698,ASV_014,13
1,50m,Ext,438.0475846,ASV_014,71
1,50m,Ext,398.9066961,ASV_014,28
1,50m,Int,276.4769752,ASV_014,0
1,50m,Int,247.8757333,ASV_014,48
1,50m,Int,411.548776,ASV_014,NA
1,100m,Ext,134.8991612,ASV_014,71
1,100m,Ext,103.4747421,ASV_014,51
1,100m,Ext,143.5850504,ASV_014,30
1,100m,Int,154.0269435,ASV_014,74
1,100m,Int,194.6352989,ASV_014,50
1,100m,Int,40.26680955,ASV_014,72
1,250m,Ext,121.8910417,ASV_014,65
1,250m,Ext,134.8991612,ASV_014,46
1,250m,Ext,101.0815428,ASV_014,58
1,250m,Int,139.1743613,ASV_014,21
1,250m,Int,162.6706403,ASV_014,40
1,250m,Int,207.1674794,ASV_014,35
1,500m,Ext,91.33440445,ASV_014,53
1,500m,Ext,354.8614903,ASV_014,65
1,500m,Ext,82.52716775,ASV_014,57
1,500m,Int,170.464582,ASV_014,52
1,500m,Int,276.4769752,ASV_014,65
1,500m,Int,194.6352989,ASV_014,88
1,1000m,Ext,34.18296926,ASV_014,70
1,1000m,Ext,42.85950948,ASV_014,77
1,1000m,Ext,213.7329942,ASV_014,72
1,1000m,Int,103.4747421,ASV_014,69
1,1000m,Int,133.8510407,ASV_014,62
1,2000m,Ext,32.1151392,ASV_014,99
1,2000m,Ext,36.95598261,ASV_014,74
1,2000m,Ext,41.86824004,ASV_014,114
1,2000m,Int,150.4645556,ASV_014,87
1,2000m,Int,14.72177286,ASV_014,97
1,2000m,Int,24.06425502,ASV_014,58
1,Control,Ext,34.18296926,ASV_014,116
1,Control,Ext,47.06490212,ASV_014,134
1,Control,Ext,42.85950948,ASV_014,98
1,Control,Int,26.63237405,ASV_014,NA
1,Control,Int,41.86824004,ASV_014,71
1,Control,Int,47.80487134,ASV_014,55
2,Control,Ext,127.7311348,ASV_014,86
2,Control,Ext,45.26470299,ASV_014,86
2,Control,Ext,34.45063898,ASV_014,99
2,Control,Int,16.67861809,ASV_014,48
2,Control,Int,46.69922388,ASV_014,0
2,Control,Int,47.80487134,ASV_014,9
3,Control,Ext,24.25269015,ASV_014,58
3,Control,Ext,203.9607443,ASV_014,68
3,Control,Ext,16.67861809,ASV_014,71
3,Control,Int,55.44145201,ASV_014,NA
3,Control,Int,110.1372753,ASV_014,NA
3,Control,Int,79.99207324,ASV_014,NA
1,0m,Ext,466.252599,ASV_015,0
1,0m,Ext,571.0789951,ASV_015,0
1,0m,Ext,185.7362293,ASV_015,29
1,0m,Int,110.1372753,ASV_015,0
1,0m,Int,278.641928,ASV_015,0
1,0m,Int,289.7236522,ASV_015,0
2,0m,Ext,202.3760388,ASV_015,0
2,0m,Ext,174.5004892,ASV_015,0
2,0m,Ext,402.0303347,ASV_015,0
2,0m,Int,500.1597489,ASV_015,0
2,0m,Int,632.0241119,ASV_015,NA
2,0m,Int,496.2736783,ASV_015,0
3,0m,Ext,441.4777159,ASV_015,0
3,0m,Ext,704.9504701,ASV_015,0
3,0m,Ext,180.0307276,ASV_015,NA
3,0m,Int,466.252599,ASV_015,0
3,0m,Int,110.1372753,ASV_015,0
3,0m,Int,357.640233,ASV_015,0
1,50m,Ext,427.9162698,ASV_015,26
1,50m,Ext,438.0475846,ASV_015,59
1,50m,Ext,398.9066961,ASV_015,22
1,50m,Int,276.4769752,ASV_015,19
1,50m,Int,247.8757333,ASV_015,39
1,50m,Int,411.548776,ASV_015,NA
1,100m,Ext,134.8991612,ASV_015,57
1,100m,Ext,103.4747421,ASV_015,39
1,100m,Ext,143.5850504,ASV_015,35
1,100m,Int,154.0269435,ASV_015,56
1,100m,Int,194.6352989,ASV_015,52
1,100m,Int,40.26680955,ASV_015,65
1,250m,Ext,121.8910417,ASV_015,60
1,250m,Ext,134.8991612,ASV_015,49
1,250m,Ext,101.0815428,ASV_015,43
1,250m,Int,139.1743613,ASV_015,92
1,250m,Int,162.6706403,ASV_015,48
1,250m,Int,207.1674794,ASV_015,39
1,500m,Ext,91.33440445,ASV_015,49
1,500m,Ext,354.8614903,ASV_015,71
1,500m,Ext,82.52716775,ASV_015,49
1,500m,Int,170.464582,ASV_015,76
1,500m,Int,276.4769752,ASV_015,62
1,500m,Int,194.6352989,ASV_015,74
1,1000m,Ext,34.18296926,ASV_015,67
1,1000m,Ext,42.85950948,ASV_015,60
1,1000m,Ext,213.7329942,ASV_015,68
1,1000m,Int,103.4747421,ASV_015,82
1,1000m,Int,133.8510407,ASV_015,55
1,2000m,Ext,32.1151392,ASV_015,89
1,2000m,Ext,36.95598261,ASV_015,58
1,2000m,Ext,41.86824004,ASV_015,96
1,2000m,Int,150.4645556,ASV_015,90
1,2000m,Int,14.72177286,ASV_015,95
1,2000m,Int,24.06425502,ASV_015,68
1,Control,Ext,34.18296926,ASV_015,88
1,Control,Ext,47.06490212,ASV_015,107
1,Control,Ext,42.85950948,ASV_015,108
1,Control,Int,26.63237405,ASV_015,NA
1,Control,Int,41.86824004,ASV_015,74
1,Control,Int,47.80487134,ASV_015,95
2,Control,Ext,127.7311348,ASV_015,94
2,Control,Ext,45.26470299,ASV_015,73
2,Control,Ext,34.45063898,ASV_015,86
2,Control,Int,16.67861809,ASV_015,58
2,Control,Int,46.69922388,ASV_015,71
2,Control,Int,47.80487134,ASV_015,83
3,Control,Ext,24.25269015,ASV_015,50
3,Control,Ext,203.9607443,ASV_015,66
3,Control,Ext,16.67861809,ASV_015,125
3,Control,Int,55.44145201,ASV_015,NA
3,Control,Int,110.1372753,ASV_015,NA
3,Control,Int,79.99207324,ASV_015,NA
1,0m,Ext,466.252599,ASV_016,130
1,0m,Ext,571.0789951,ASV_016,114
1,0m,Ext,185.7362293,ASV_016,103
1,0m,Int,110.1372753,ASV_016,126
1,0m,Int,278.641928,ASV_016,270
1,0m,Int,289.7236522,ASV_016,190
2,0m,Ext,202.3760388,ASV_016,327
2,0m,Ext,174.5004892,ASV_016,307
2,0m,Ext,402.0303347,ASV_016,263
2,0m,Int,500.1597489,ASV_016,68
2,0m,Int,632.0241119,ASV_016,NA
2,0m,Int,496.2736783,ASV_016,195
3,0m,Ext,441.4777159,ASV_016,396
3,0m,Ext,704.9504701,ASV_016,260
3,0m,Ext,180.0307276,ASV_016,NA
3,0m,Int,466.252599,ASV_016,159
3,0m,Int,110.1372753,ASV_016,148
3,0m,Int,357.640233,ASV_016,138
1,50m,Ext,427.9162698,ASV_016,80
1,50m,Ext,438.0475846,ASV_016,45
1,50m,Ext,398.9066961,ASV_016,112
1,50m,Int,276.4769752,ASV_016,27
1,50m,Int,247.8757333,ASV_016,17
1,50m,Int,411.548776,ASV_016,NA
1,100m,Ext,134.8991612,ASV_016,0
1,100m,Ext,103.4747421,ASV_016,37
1,100m,Ext,143.5850504,ASV_016,35
1,100m,Int,154.0269435,ASV_016,0
1,100m,Int,194.6352989,ASV_016,18
1,100m,Int,40.26680955,ASV_016,7
1,250m,Ext,121.8910417,ASV_016,29
1,250m,Ext,134.8991612,ASV_016,2
1,250m,Ext,101.0815428,ASV_016,26
1,250m,Int,139.1743613,ASV_016,0
1,250m,Int,162.6706403,ASV_016,24
1,250m,Int,207.1674794,ASV_016,18
1,500m,Ext,91.33440445,ASV_016,5
1,500m,Ext,354.8614903,ASV_016,0
1,500m,Ext,82.52716775,ASV_016,0
1,500m,Int,170.464582,ASV_016,18
1,500m,Int,276.4769752,ASV_016,0
1,500m,Int,194.6352989,ASV_016,6
1,1000m,Ext,34.18296926,ASV_016,0
1,1000m,Ext,42.85950948,ASV_016,0
1,1000m,Ext,213.7329942,ASV_016,0
1,1000m,Int,103.4747421,ASV_016,0
1,1000m,Int,133.8510407,ASV_016,0
1,2000m,Ext,32.1151392,ASV_016,0
1,2000m,Ext,36.95598261,ASV_016,12
1,2000m,Ext,41.86824004,ASV_016,0
1,2000m,Int,150.4645556,ASV_016,0
1,2000m,Int,14.72177286,ASV_016,0
1,2000m,Int,24.06425502,ASV_016,0
1,Control,Ext,34.18296926,ASV_016,0
1,Control,Ext,47.06490212,ASV_016,0
1,Control,Ext,42.85950948,ASV_016,0
1,Control,Int,26.63237405,ASV_016,NA
1,Control,Int,41.86824004,ASV_016,0
1,Control,Int,47.80487134,ASV_016,0
2,Control,Ext,127.7311348,ASV_016,0
2,Control,Ext,45.26470299,ASV_016,0
2,Control,Ext,34.45063898,ASV_016,0
2,Control,Int,16.67861809,ASV_016,0
2,Control,Int,46.69922388,ASV_016,0
2,Control,Int,47.80487134,ASV_016,0
3,Control,Ext,24.25269015,ASV_016,0
3,Control,Ext,203.9607443,ASV_016,0
3,Control,Ext,16.67861809,ASV_016,0
3,Control,Int,55.44145201,ASV_016,NA
3,Control,Int,110.1372753,ASV_016,NA
3,Control,Int,79.99207324,ASV_016,NA
1,0m,Ext,466.252599,ASV_017,26
1,0m,Ext,571.0789951,ASV_017,13
1,0m,Ext,185.7362293,ASV_017,0
1,0m,Int,110.1372753,ASV_017,111
1,0m,Int,278.641928,ASV_017,0
1,0m,Int,289.7236522,ASV_017,19
2,0m,Ext,202.3760388,ASV_017,0
2,0m,Ext,174.5004892,ASV_017,0
2,0m,Ext,402.0303347,ASV_017,0
2,0m,Int,500.1597489,ASV_017,0
2,0m,Int,632.0241119,ASV_017,NA
2,0m,Int,496.2736783,ASV_017,28
3,0m,Ext,441.4777159,ASV_017,0
3,0m,Ext,704.9504701,ASV_017,0
3,0m,Ext,180.0307276,ASV_017,NA
3,0m,Int,466.252599,ASV_017,0
3,0m,Int,110.1372753,ASV_017,11
3,0m,Int,357.640233,ASV_017,40
1,50m,Ext,427.9162698,ASV_017,0
1,50m,Ext,438.0475846,ASV_017,8
1,50m,Ext,398.9066961,ASV_017,0
1,50m,Int,276.4769752,ASV_017,0
1,50m,Int,247.8757333,ASV_017,27
1,50m,Int,411.548776,ASV_017,NA
1,100m,Ext,134.8991612,ASV_017,8
1,100m,Ext,103.4747421,ASV_017,0
1,100m,Ext,143.5850504,ASV_017,0
1,100m,Int,154.0269435,ASV_017,0
1,100m,Int,194.6352989,ASV_017,0
1,100m,Int,40.26680955,ASV_017,6
1,250m,Ext,121.8910417,ASV_017,0
1,250m,Ext,134.8991612,ASV_017,10
1,250m,Ext,101.0815428,ASV_017,0
1,250m,Int,139.1743613,ASV_017,0
1,250m,Int,162.6706403,ASV_017,68
1,250m,Int,207.1674794,ASV_017,0
1,500m,Ext,91.33440445,ASV_017,0
1,500m,Ext,354.8614903,ASV_017,0
1,500m,Ext,82.52716775,ASV_017,0
1,500m,Int,170.464582,ASV_017,0
1,500m,Int,276.4769752,ASV_017,0
1,500m,Int,194.6352989,ASV_017,6
1,1000m,Ext,34.18296926,ASV_017,0
1,1000m,Ext,42.85950948,ASV_017,0
1,1000m,Ext,213.7329942,ASV_017,0
1,1000m,Int,103.4747421,ASV_017,0
1,1000m,Int,133.8510407,ASV_017,0
1,2000m,Ext,32.1151392,ASV_017,0
1,2000m,Ext,36.95598261,ASV_017,0
1,2000m,Ext,41.86824004,ASV_017,1
1,2000m,Int,150.4645556,ASV_017,0
1,2000m,Int,14.72177286,ASV_017,0
1,2000m,Int,24.06425502,ASV_017,0
1,Control,Ext,34.18296926,ASV_017,0
1,Control,Ext,47.06490212,ASV_017,7
1,Control,Ext,42.85950948,ASV_017,20
1,Control,Int,26.63237405,ASV_017,NA
1,Control,Int,41.86824004,ASV_017,4
1,Control,Int,47.80487134,ASV_017,0
2,Control,Ext,127.7311348,ASV_017,10
2,Control,Ext,45.26470299,ASV_017,0
2,Control,Ext,34.45063898,ASV_017,3
2,Control,Int,16.67861809,ASV_017,4
2,Control,Int,46.69922388,ASV_017,0
2,Control,Int,47.80487134,ASV_017,0
3,Control,Ext,24.25269015,ASV_017,0
3,Control,Ext,203.9607443,ASV_017,17
3,Control,Ext,16.67861809,ASV_017,11
3,Control,Int,55.44145201,ASV_017,NA
3,Control,Int,110.1372753,ASV_017,NA
3,Control,Int,79.99207324,ASV_017,NA
1,0m,Ext,466.252599,ASV_018,246
1,0m,Ext,571.0789951,ASV_018,178
1,0m,Ext,185.7362293,ASV_018,227
1,0m,Int,110.1372753,ASV_018,72
1,0m,Int,278.641928,ASV_018,171
1,0m,Int,289.7236522,ASV_018,182
2,0m,Ext,202.3760388,ASV_018,236
2,0m,Ext,174.5004892,ASV_018,301
2,0m,Ext,402.0303347,ASV_018,201
2,0m,Int,500.1597489,ASV_018,104
2,0m,Int,632.0241119,ASV_018,NA
2,0m,Int,496.2736783,ASV_018,71
3,0m,Ext,441.4777159,ASV_018,270
3,0m,Ext,704.9504701,ASV_018,260
3,0m,Ext,180.0307276,ASV_018,NA
3,0m,Int,466.252599,ASV_018,209
3,0m,Int,110.1372753,ASV_018,191
3,0m,Int,357.640233,ASV_018,212
1,50m,Ext,427.9162698,ASV_018,27
1,50m,Ext,438.0475846,ASV_018,64
1,50m,Ext,398.9066961,ASV_018,43
1,50m,Int,276.4769752,ASV_018,28
1,50m,Int,247.8757333,ASV_018,0
1,50m,Int,411.548776,ASV_018,NA
